"id","type_id","project_id","subject","description","due_date","category_id","status_id","assigned_to_id","priority_id","version_id","author_id","lock_version","done_ratio","estimated_hours","created_at","updated_at","start_date","responsible_id","budget_id","position","story_points","remaining_hours","derived_estimated_hours","schedule_manually","parent_id","duration","ignore_non_working_days"
"132","9","3","Promover rodas de conversa dos alunos da graduação com professores que estão a realizar projetos de pesquisa vinculados à graduação.","**Indicadores:**

*   Número de rodas de conversa.
*   Número de participantes.

**Fonte de informação:**

*   Convite/convocação/registro das rodas de conversa.

**Responsável:**

*   Assessoria de Pesquisa/Coordenadores de cursos de graduação/NPPG.

<figure class=""table op-uc-figure_align-center op-uc-figure""><table class=""op-uc-table""><thead class=""op-uc-table--head""><tr class=""op-uc-table--row""><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"" style=""width:200px;"">Mês</th><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"">Valor aferido</th></tr></thead><tbody><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Setembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Outubro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Novembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Dezembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Janeiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Fevereiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Março/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Abril/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Maio/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Junho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Julho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr></tbody></table></figure>",NULL,"3","7",NULL,"8",NULL,"5",5,0,NULL,"2022-10-21 17:08:43.954355-03","2022-10-24 09:47:42.777836-03",NULL,"14",NULL,1,NULL,NULL,NULL,False,"41",NULL,False
"153","9","3","Realizar seminários de pesquisa entre os pesquisadores de diferentes PPGs e pesquisadores dos grupos de pesquisa certificados pela UTFPR.","**Indicadores:**

*   Número de seminários.
*   Quantidade de participantes.

**Fonte de informação:**

*   Registro dos seminários.

**Responsável:**

*   Assessoria de Pesquisa.

<figure class=""table op-uc-figure_align-center op-uc-figure""><table class=""op-uc-table""><thead class=""op-uc-table--head""><tr class=""op-uc-table--row""><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"" style=""width:200px;"">Mês</th><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"">Valor aferido</th></tr></thead><tbody><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Setembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Outubro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Novembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Dezembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Janeiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Fevereiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Março/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Abril/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Maio/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Junho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Julho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr></tbody></table></figure>",NULL,"4","13",NULL,"8",NULL,"5",5,0,NULL,"2022-10-21 17:17:45.259272-03","2022-10-24 09:51:48.714046-03",NULL,"14",NULL,1,NULL,NULL,NULL,False,"46",NULL,False
"79","9","3","Buscar na mídia social, editais abertos para submissão.","**Indicadores:**

*   Número de editais abertos.

**Fonte de informação:**

*   Relatório periódico.

**Responsável:**

*   DIREC.

<figure class=""table op-uc-figure_align-center op-uc-figure""><table class=""op-uc-table""><thead class=""op-uc-table--head""><tr class=""op-uc-table--row""><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"" style=""width:200px;"">Mês</th><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"">Valor aferido</th></tr></thead><tbody><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Setembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Outubro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Novembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Dezembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Janeiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Fevereiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Março/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Abril/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Maio/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Junho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Julho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr></tbody></table></figure>",NULL,"5","7",NULL,"8",NULL,"5",5,0,NULL,"2022-10-21 10:58:19.442382-03","2022-10-24 09:57:35.618933-03",NULL,"9",NULL,1,NULL,NULL,NULL,False,"49",NULL,False
"39","8","3","GR.4) Apoiar ativamente a reestruturação curricular dos cursos de graduação.","**Meta:**

*   Aprovar os novos PPCs no COGEP até dezembro de 2022.",NULL,"3","7",NULL,"8",NULL,"5",5,25,NULL,"2022-10-20 15:24:53.336502-03","2022-10-24 08:04:49.119923-03",NULL,NULL,NULL,1,NULL,NULL,NULL,False,NULL,NULL,False
"42","8","3","GR.13) Fortalecer a extensão na graduação.","**Meta:**

*   Envolver pelo menos 30% dos docentes de cada Departamento Acadêmico em projetos de extensão nos cursos de graduação em que atuam.",NULL,"3","7",NULL,"8",NULL,"5",3,3,NULL,"2022-10-20 15:28:44.485345-03","2022-10-24 08:20:08.294671-03",NULL,NULL,NULL,1,NULL,NULL,NULL,False,NULL,NULL,False
"40","8","3","GR.11) Promover ações para o engajamento e autonomia estudantil.","**Meta:**

*   Criar uma estrutura de acompanhamento aos discentes no que tange a trajetória universitária.",NULL,"3","7",NULL,"8",NULL,"5",2,0,NULL,"2022-10-20 15:25:47.134624-03","2022-10-20 16:38:56.326203-03",NULL,NULL,NULL,1,NULL,NULL,NULL,False,NULL,NULL,False
"41","8","3","GR.12) Fortalecer a pesquisa na graduação.","**Meta:**

*   Vincular pelo menos 5% do total dos alunos de graduação a projetos de iniciação científica.",NULL,"3","7",NULL,"8",NULL,"5",1,0,NULL,"2022-10-20 15:27:35.055161-03","2022-10-20 16:39:01.231193-03",NULL,NULL,NULL,1,NULL,NULL,NULL,False,NULL,NULL,False
"43","8","3","PG.3) Resgatar a extensão na pós-graduação como instrumento para a transferência de conhecimento e de tecnologia por meio de um processo desburocratizado de articulação entre as pesquisas desenvolvidas no campus e a comunidade externa.","**Metas:**

*   Identificar a produtividade e as expertises dos pesquisadores do campus.
*   Simplificar o processo de consolidação de parcerias institucionais",NULL,"4","7",NULL,"8",NULL,"5",1,0,NULL,"2022-10-20 16:01:49.820843-03","2022-10-20 16:39:29.487513-03",NULL,NULL,NULL,1,NULL,NULL,NULL,False,NULL,NULL,False
"51","8","3","INFRA.2) Oferecer aos estudantes ambientes diferenciados para estudo, pesquisa e socialização.","**Metas:**

*   Planejar e executar pelo menos um projeto de área de convivência no campus.
*   Planejar e executar pelo menos um projeto de área coletiva de estudo para graduação e pós-graduação no campus.",NULL,"6","7",NULL,"8",NULL,"5",2,16,NULL,"2022-10-20 16:22:14.496991-03","2022-10-21 11:15:59.389546-03",NULL,NULL,NULL,1,NULL,NULL,NULL,False,NULL,NULL,False
"64","9","3","Prospectar as demandas da sociedade de forma contínua.","**Indicadores:**

*   Número de demandas prospectadas.

**Fonte de informação:**

*     
    

**Responsável:**

*     
    

<figure class=""table op-uc-figure_align-center op-uc-figure""><table class=""op-uc-table""><thead class=""op-uc-table--head""><tr class=""op-uc-table--row""><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"" style=""width:200px;"">Mês</th><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"">Valor aferido</th></tr></thead><tbody><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Setembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Outubro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Novembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Dezembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Janeiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Fevereiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Março/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Abril/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Maio/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Junho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Julho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr></tbody></table></figure>",NULL,"5","13",NULL,"8",NULL,"5",4,0,NULL,"2022-10-20 17:14:06.159457-03","2022-10-24 09:55:23.236632-03",NULL,"9",NULL,1,NULL,NULL,NULL,False,"48",NULL,False
"74","9","3","Indicar um coordenador para o CI.","**Indicadores:**

*   Indicação do coordenador.

**Fonte de informação:**

*   Portaria de nomeação no SEI.

**Responsável:**

*   DIREC.

<figure class=""table op-uc-figure_align-center op-uc-figure""><table class=""op-uc-table""><thead class=""op-uc-table--head""><tr class=""op-uc-table--row""><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"" style=""width:200px;"">Mês</th><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"">Valor aferido</th></tr></thead><tbody><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Setembro/2022</td><td class=""op-uc-table--cell""><ul class=""op-uc-list""><li class=""op-uc-list--item"">Portaria de Pessoal GADIR-PB/UTFPR nº 58, de 10 de março de 2022 (<a class=""op-uc-link"" href=""https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&amp;id_documento=2844011&amp;id_orgao_publicacao=0"">link da portaria</a>).</li></ul></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Outubro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Novembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Dezembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Janeiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Fevereiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Março/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Abril/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Maio/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Junho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Julho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr></tbody></table></figure>",NULL,"5","12",NULL,"8",NULL,"5",7,100,NULL,"2022-10-20 17:21:55.916782-03","2022-10-24 09:56:45.757938-03",NULL,"9",NULL,NULL,NULL,NULL,NULL,False,"48",NULL,False
"76","9","3","Colocar formulário eletrônico de demandas externas, na página da DIREC, na Internet.","**Indicadores:**

*   Disponibilização do formulário concluída.

**Fonte de informação:**

*   Link para o formulário.

**Responsável:**

*   DIREC.

<figure class=""table op-uc-figure_align-center op-uc-figure""><table class=""op-uc-table""><thead class=""op-uc-table--head""><tr class=""op-uc-table--row""><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"" style=""width:200px;"">Mês</th><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"">Valor aferido</th></tr></thead><tbody><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Setembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Outubro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Novembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Dezembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Janeiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Fevereiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Março/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Abril/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Maio/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Junho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Julho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr></tbody></table></figure>",NULL,"5","13",NULL,"8",NULL,"5",4,0,NULL,"2022-10-20 17:22:50.158767-03","2022-10-24 09:57:02.67887-03",NULL,"9",NULL,1,NULL,NULL,NULL,False,"48",NULL,False
"80","9","3","Organizar vídeos demonstrativos sobre os projetos de extensão do campus.","**Indicadores:**

*   Número de vídeos criados e disponibilizados.

**Fonte de informação:**

*   Links dos vídeos.

**Responsável:**

*   DIREC.

<figure class=""table op-uc-figure_align-center op-uc-figure""><table class=""op-uc-table""><thead class=""op-uc-table--head""><tr class=""op-uc-table--row""><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"" style=""width:200px;"">Mês</th><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"">Valor aferido</th></tr></thead><tbody><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Setembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Outubro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Novembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Dezembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Janeiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Fevereiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Março/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Abril/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Maio/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Junho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Julho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr></tbody></table></figure>",NULL,"5","13",NULL,"8",NULL,"5",5,0,NULL,"2022-10-21 11:01:16.575628-03","2022-10-24 09:57:48.147879-03",NULL,"9",NULL,1,NULL,NULL,NULL,False,"50",NULL,False
